class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,5.31,x,s,b,f,d,b,5.65,1.156,w,f,f,d,a
e,5.54,x,d,b,f,d,b,6.2,1.273,w,f,f,m,a
e,8.38,f,e,b,f,d,b,4.66,2.005,w,t,f,d,a
e,6.33,f,s,b,f,d,b,6.14,1.268,w,f,f,d,w
e,10.19,f,e,b,f,d,b,4.9,2.082,w,t,f,d,a
e,10.75,f,e,b,f,d,b,5.07,2.065,w,t,f,d,a
e,9.17,f,e,b,f,d,b,5.5,2.132,w,t,f,d,a
e,12.24,f,e,b,f,d,b,5.72,2.181,w,t,f,d,a
e,7.4,f,e,b,f,d,b,4.73,1.852,w,t,f,d,a
e,9.7,f,e,b,f,d,b,5.17,2.109,w,t,f,d,a
e,9.62,f,e,b,f,d,b,4.81,1.993,w,t,f,d,a
e,6.68,x,s,b,f,d,b,6.08,1.208,w,f,f,d,w
e,8.31,f,e,b,f,d,b,5.22,2.029,w,t,f,d,a
e,7.0,f,d,b,f,d,b,6.42,1.237,w,f,f,m,a
e,10.88,f,e,b,f,d,b,5.23,2.103,w,t,f,d,a
e,8.1,f,e,b,f,d,b,4.59,1.857,w,t,f,d,a
e,8.28,f,e,b,f,d,b,4.37,1.768,w,t,f,d,a
e,10.38,f,e,b,f,d,b,5.17,2.025,w,t,f,d,a
e,10.14,f,e,b,f,d,b,5.11,1.971,w,t,f,d,a
e,6.18,x,d,b,f,d,b,6.91,1.348,w,f,f,m,a
e,8.28,f,e,b,f,d,b,5.06,1.963,w,t,f,d,a
e,10.89,f,e,b,f,d,b,4.74,1.938,w,t,f,d,a
e,4.32,x,d,b,f,d,b,5.45,1.253,w,f,f,g,w
e,9.17,f,e,b,f,d,b,5.08,1.888,w,t,f,d,a
e,11.98,f,e,b,f,d,b,4.94,2.09,w,t,f,d,a
e,8.45,f,e,b,f,d,b,4.92,2.083,w,t,f,d,a
e,9.04,f,e,b,f,d,b,4.67,1.82,w,t,f,d,a
e,11.2,f,e,b,f,d,b,4.76,2.001,w,t,f,d,a
e,7.18,s,d,b,f,d,b,6.62,1.324,w,f,f,g,w
e,11.21,f,e,b,f,d,b,5.36,2.024,w,t,f,d,a
e,6.22,s,s,b,f,d,b,5.19,1.205,w,f,f,g,w
e,11.1,f,e,b,f,d,b,5.68,2.408,w,t,f,d,a
e,9.9,f,e,b,f,d,b,5.03,2.077,w,t,f,d,a
e,10.11,f,e,b,f,d,b,4.94,2.088,w,t,f,d,a
e,8.34,f,e,b,f,d,b,4.51,1.929,w,t,f,d,a
e,8.9,f,e,b,f,d,b,5.25,2.017,w,t,f,d,a
e,10.58,f,e,b,f,d,b,5.21,2.238,w,t,f,d,a
e,5.8,f,s,b,f,d,b,5.21,1.19,w,f,f,m,a
e,10.17,f,e,b,f,d,b,4.95,1.966,w,t,f,d,a
e,6.33,f,e,b,f,d,b,4.5,1.806,w,t,f,d,a
e,10.34,f,e,b,f,d,b,4.98,1.991,w,t,f,d,a
e,10.31,f,e,b,f,d,b,5.38,2.279,w,t,f,d,a
e,10.56,f,e,b,f,d,b,4.98,2.019,w,t,f,d,a
e,11.09,f,e,b,f,d,b,4.69,1.927,w,t,f,d,a
e,10.36,f,e,b,f,d,b,4.46,1.796,w,t,f,d,a
e,9.66,f,e,b,f,d,b,5.16,2.217,w,t,f,d,a
e,10.76,f,e,b,f,d,b,4.98,2.053,w,t,f,d,a
e,10.9,f,e,b,f,d,b,5.06,1.92,w,t,f,d,a
e,8.63,x,s,b,f,d,b,6.52,1.213,w,f,f,g,a
e,11.11,f,e,b,f,d,b,5.11,1.993,w,t,f,d,a
e,7.26,f,d,b,f,d,b,6.4,1.267,w,f,f,d,a
e,8.48,f,e,b,f,d,b,4.27,1.648,w,t,f,d,a
e,7.87,f,e,b,f,d,b,4.72,1.865,w,t,f,d,a
e,11.99,f,e,b,f,d,b,5.04,2.362,w,t,f,d,a
e,8.99,f,e,b,f,d,b,5.03,1.902,w,t,f,d,a
e,12.05,f,e,b,f,d,b,5.46,2.089,w,t,f,d,a
e,6.22,x,d,b,f,d,b,6.56,1.134,w,f,f,d,a
e,8.36,f,e,b,f,d,b,4.68,1.809,w,t,f,d,a
e,9.22,f,e,b,f,d,b,4.59,1.853,w,t,f,d,a
e,11.1,f,e,b,f,d,b,5.23,2.099,w,t,f,d,a
e,9.53,f,e,b,f,d,b,4.7,1.751,w,t,f,d,a
e,11.21,f,e,b,f,d,b,4.77,1.975,w,t,f,d,a
e,7.77,f,e,b,f,d,b,5.07,1.996,w,t,f,d,a
e,12.53,f,e,b,f,d,b,5.53,2.325,w,t,f,d,a
e,9.48,f,e,b,f,d,b,4.94,2.036,w,t,f,d,a
e,9.32,f,e,b,f,d,b,5.38,1.902,w,t,f,d,a
e,8.3,f,e,b,f,d,b,4.52,1.69,w,t,f,d,a
e,11.41,f,e,b,f,d,b,4.74,2.051,w,t,f,d,a
e,9.08,f,e,b,f,d,b,5.08,1.975,w,t,f,d,a
e,6.41,f,d,b,f,d,b,6.22,1.368,w,f,f,m,w
e,12.0,f,e,b,f,d,b,5.28,2.082,w,t,f,d,a
e,11.22,f,e,b,f,d,b,4.79,2.058,w,t,f,d,a
e,10.47,f,e,b,f,d,b,5.48,2.328,w,t,f,d,a
e,10.41,f,e,b,f,d,b,5.53,1.955,w,t,f,d,a
e,10.07,f,e,b,f,d,b,5.45,2.297,w,t,f,d,a
e,9.54,f,e,b,f,d,b,5.07,1.949,w,t,f,d,a
e,8.88,f,e,b,f,d,b,4.55,2.019,w,t,f,d,a
e,11.44,f,e,b,f,d,b,5.38,2.082,w,t,f,d,a
e,9.69,f,e,b,f,d,b,5.16,2.097,w,t,f,d,a
e,8.43,f,e,b,f,d,b,4.93,1.945,w,t,f,d,a
e,10.97,f,e,b,f,d,b,5.44,2.163,w,t,f,d,a
e,7.6,f,d,b,f,d,b,6.66,1.277,w,f,f,m,a
e,11.84,f,e,b,f,d,b,4.78,1.994,w,t,f,d,a
e,13.17,f,e,b,f,d,b,5.06,2.074,w,t,f,d,a
e,10.44,f,e,b,f,d,b,5.19,1.932,w,t,f,d,a
e,11.29,f,e,b,f,d,b,4.95,2.067,w,t,f,d,a
e,5.19,f,s,b,f,d,b,5.28,1.183,w,f,f,d,w
e,9.97,f,e,b,f,d,b,5.22,2.018,w,t,f,d,a
e,7.36,f,s,b,f,d,b,5.84,1.232,w,f,f,d,a
e,9.76,f,e,b,f,d,b,5.13,1.913,w,t,f,d,a
e,6.1,x,d,b,f,d,b,5.92,1.269,w,f,f,g,a
e,9.76,f,e,b,f,d,b,4.81,1.984,w,t,f,d,a
e,10.97,f,e,b,f,d,b,5.2,1.957,w,t,f,d,a
e,11.42,f,e,b,f,d,b,5.07,2.069,w,t,f,d,a
e,9.2,f,e,b,f,d,b,4.62,1.754,w,t,f,d,a
e,5.62,x,d,b,f,d,b,5.05,1.051,w,f,f,g,a
e,12.24,f,e,b,f,d,b,5.29,2.092,w,t,f,d,a
e,8.66,f,e,b,f,d,b,4.76,1.88,w,t,f,d,a
e,11.3,f,e,b,f,d,b,5.12,2.126,w,t,f,d,a
e,11.34,f,e,b,f,d,b,4.67,2.175,w,t,f,d,a
e,12.0,f,e,b,f,d,b,5.53,2.133,w,t,f,d,a
e,6.48,f,s,b,f,d,b,5.67,1.328,w,f,f,m,a
e,7.3,f,s,b,f,d,b,6.5,1.288,w,f,f,m,a
e,9.11,f,e,b,f,d,b,4.91,1.826,w,t,f,d,a
e,8.7,f,e,b,f,d,b,5.14,2.26,w,t,f,d,a
e,11.39,f,e,b,f,d,b,5.74,2.362,w,t,f,d,a
e,10.72,f,e,b,f,d,b,4.79,2.054,w,t,f,d,a
e,10.2,f,e,b,f,d,b,4.56,1.754,w,t,f,d,a
e,8.57,f,e,b,f,d,b,5.66,2.33,w,t,f,d,a
e,10.93,f,e,b,f,d,b,5.47,2.244,w,t,f,d,a
e,7.55,f,e,b,f,d,b,4.63,1.847,w,t,f,d,a
e,10.33,f,e,b,f,d,b,5.22,1.985,w,t,f,d,a
e,10.63,f,e,b,f,d,b,5.04,2.13,w,t,f,d,a
e,5.99,f,d,b,f,d,b,5.5,1.165,w,f,f,g,a
e,4.93,x,d,b,f,d,b,4.73,1.173,w,f,f,d,a
e,11.82,f,e,b,f,d,b,5.32,2.304,w,t,f,d,a
e,10.75,f,e,b,f,d,b,4.9,2.24,w,t,f,d,a
e,8.17,f,e,b,f,d,b,5.0,2.059,w,t,f,d,a
e,6.7,x,s,b,f,d,b,6.02,1.288,w,f,f,d,a
e,8.56,f,e,b,f,d,b,4.68,1.797,w,t,f,d,a
e,8.08,f,e,b,f,d,b,5.07,2.097,w,t,f,d,a
e,9.07,f,e,b,f,d,b,4.96,1.881,w,t,f,d,a
e,5.19,s,s,b,f,d,b,5.15,1.139,w,f,f,m,a
e,8.32,f,e,b,f,d,b,5.09,2.101,w,t,f,d,a
e,11.11,f,e,b,f,d,b,5.37,1.986,w,t,f,d,a
e,10.62,f,e,b,f,d,b,5.19,2.151,w,t,f,d,a
e,9.48,f,e,b,f,d,b,4.68,1.969,w,t,f,d,a
e,9.33,f,e,b,f,d,b,4.56,2.064,w,t,f,d,a
e,7.51,f,e,b,f,d,b,4.72,1.744,w,t,f,d,a
e,9.57,f,e,b,f,d,b,4.58,1.841,w,t,f,d,a
e,10.48,f,e,b,f,d,b,5.08,1.969,w,t,f,d,a
e,8.88,f,e,b,f,d,b,5.02,1.868,w,t,f,d,a
e,11.49,f,e,b,f,d,b,5.2,2.148,w,t,f,d,a
e,5.71,f,s,b,f,d,b,5.35,1.265,w,f,f,m,a
e,8.71,f,e,b,f,d,b,4.73,2.125,w,t,f,d,a
e,10.1,f,e,b,f,d,b,5.15,2.286,w,t,f,d,a
e,6.89,f,d,b,f,d,b,6.96,1.386,w,f,f,d,a
e,9.2,f,e,b,f,d,b,4.34,1.821,w,t,f,d,a
e,7.96,f,e,b,f,d,b,4.54,1.758,w,t,f,d,a
e,8.28,f,e,b,f,d,b,4.8,1.93,w,t,f,d,a
e,10.03,f,e,b,f,d,b,4.54,1.845,w,t,f,d,a
e,10.43,f,e,b,f,d,b,5.29,2.003,w,t,f,d,a
e,9.76,f,e,b,f,d,b,5.14,2.159,w,t,f,d,a
e,9.59,f,e,b,f,d,b,4.62,1.902,w,t,f,d,a
e,8.97,f,e,b,f,d,b,5.66,2.145,w,t,f,d,a
e,9.22,f,e,b,f,d,b,4.89,2.048,w,t,f,d,a
e,12.84,f,e,b,f,d,b,5.93,2.166,w,t,f,d,a
e,10.8,f,e,b,f,d,b,5.35,1.97,w,t,f,d,a
e,10.36,f,e,b,f,d,b,4.96,2.04,w,t,f,d,a
e,9.35,f,e,b,f,d,b,5.42,2.074,w,t,f,d,a
e,4.09,x,d,b,f,d,b,6.21,1.238,w,f,f,d,w
e,9.95,f,e,b,f,d,b,5.57,2.124,w,t,f,d,a
e,7.87,f,e,b,f,d,b,4.7,1.963,w,t,f,d,a
e,11.73,f,e,b,f,d,b,5.18,2.045,w,t,f,d,a
e,10.05,f,e,b,f,d,b,4.73,2.027,w,t,f,d,a
e,9.44,f,e,b,f,d,b,4.65,2.122,w,t,f,d,a
e,6.7,f,d,b,f,d,b,6.28,1.276,w,f,f,d,w
e,7.29,s,d,b,f,d,b,6.21,1.278,w,f,f,g,a
e,7.71,f,e,b,f,d,b,4.64,1.832,w,t,f,d,a
e,10.59,f,e,b,f,d,b,5.12,1.93,w,t,f,d,a
e,10.96,f,e,b,f,d,b,4.84,2.06,w,t,f,d,a
e,5.09,s,d,b,f,d,b,5.08,1.127,w,f,f,g,w
e,7.09,f,s,b,f,d,b,5.52,1.264,w,f,f,m,a
e,6.47,f,s,b,f,d,b,5.96,1.26,w,f,f,m,w
e,10.07,f,e,b,f,d,b,4.86,2.105,w,t,f,d,a
e,7.5,f,e,b,f,d,b,4.7,1.859,w,t,f,d,a
e,5.32,f,d,b,f,d,b,5.28,1.18,w,f,f,d,w
e,9.04,f,e,b,f,d,b,5.02,1.994,w,t,f,d,a
e,10.8,f,e,b,f,d,b,5.54,2.212,w,t,f,d,a
e,10.75,f,e,b,f,d,b,5.13,1.893,w,t,f,d,a
e,6.66,x,d,b,f,d,b,6.58,1.37,w,f,f,d,a
e,10.66,f,e,b,f,d,b,5.1,1.952,w,t,f,d,a
e,11.88,f,e,b,f,d,b,5.03,2.284,w,t,f,d,a
e,12.73,f,e,b,f,d,b,5.52,2.239,w,t,f,d,a
e,7.73,f,s,b,f,d,b,7.38,1.412,w,f,f,m,a
e,9.81,f,e,b,f,d,b,5.25,2.024,w,t,f,d,a
e,8.05,f,e,b,f,d,b,4.91,1.831,w,t,f,d,a
e,8.73,f,e,b,f,d,b,4.5,1.887,w,t,f,d,a
e,12.1,f,e,b,f,d,b,5.29,2.181,w,t,f,d,a
e,11.32,f,e,b,f,d,b,4.8,2.037,w,t,f,d,a
e,10.2,f,e,b,f,d,b,4.81,2.077,w,t,f,d,a
e,9.98,f,e,b,f,d,b,4.91,2.084,w,t,f,d,a
e,10.45,f,e,b,f,d,b,4.78,1.931,w,t,f,d,a
e,8.18,f,d,b,f,d,b,6.66,1.343,w,f,f,d,w
e,11.89,f,e,b,f,d,b,5.32,2.319,w,t,f,d,a
e,11.75,f,e,b,f,d,b,5.17,2.092,w,t,f,d,a
e,9.21,f,e,b,f,d,b,4.74,1.801,w,t,f,d,a
e,11.19,f,e,b,f,d,b,4.92,1.917,w,t,f,d,a
e,9.46,f,e,b,f,d,b,4.98,1.931,w,t,f,d,a
e,10.98,f,e,b,f,d,b,4.75,2.108,w,t,f,d,a
e,12.75,f,e,b,f,d,b,5.0,2.117,w,t,f,d,a
e,10.68,f,e,b,f,d,b,5.2,2.273,w,t,f,d,a
e,9.5,f,e,b,f,d,b,5.03,1.994,w,t,f,d,a
e,11.24,f,e,b,f,d,b,4.66,1.859,w,t,f,d,a
e,10.11,f,e,b,f,d,b,4.53,1.896,w,t,f,d,a
e,5.29,f,s,b,f,d,b,5.32,1.2,w,f,f,g,a
e,7.22,f,e,b,f,d,b,4.86,2.035,w,t,f,d,a
e,9.89,f,e,b,f,d,b,4.96,2.001,w,t,f,d,a
e,10.03,f,e,b,f,d,b,5.07,1.992,w,t,f,d,a
e,9.68,f,e,b,f,d,b,5.04,1.945,w,t,f,d,a
e,6.1,s,s,b,f,d,b,5.84,1.209,w,f,f,g,w
e,6.74,s,d,b,f,d,b,6.14,1.253,w,f,f,m,w
e,10.84,f,e,b,f,d,b,5.3,2.11,w,t,f,d,a
e,10.05,f,e,b,f,d,b,4.84,2.092,w,t,f,d,a
e,9.76,f,e,b,f,d,b,4.73,2.085,w,t,f,d,a
e,10.87,f,e,b,f,d,b,4.86,2.03,w,t,f,d,a
e,6.5,f,d,b,f,d,b,5.81,1.076,w,f,f,m,a
e,11.82,f,e,b,f,d,b,5.03,2.128,w,t,f,d,a
e,7.1,x,d,b,f,d,b,6.58,1.312,w,f,f,d,a
e,8.48,f,e,b,f,d,b,4.99,1.931,w,t,f,d,a
e,7.26,s,d,b,f,d,b,5.76,1.216,w,f,f,d,a
e,5.65,f,d,b,f,d,b,5.1,1.186,w,f,f,d,a
e,8.81,f,e,b,f,d,b,4.97,2.051,w,t,f,d,a
e,6.66,f,s,b,f,d,b,5.6,1.241,w,f,f,m,w
e,10.74,f,e,b,f,d,b,4.77,2.101,w,t,f,d,a
e,10.68,f,e,b,f,d,b,5.57,2.378,w,t,f,d,a
e,11.27,f,e,b,f,d,b,5.16,2.015,w,t,f,d,a
e,6.8,f,s,b,f,d,b,6.68,1.299,w,f,f,m,a
e,11.54,f,e,b,f,d,b,5.29,2.091,w,t,f,d,a
e,9.32,f,e,b,f,d,b,5.19,1.967,w,t,f,d,a
e,8.57,f,e,b,f,d,b,5.15,2.043,w,t,f,d,a
e,7.59,f,d,b,f,d,b,4.84,1.16,w,f,f,m,w
e,10.68,f,e,b,f,d,b,4.93,1.84,w,t,f,d,a
e,7.44,x,d,b,f,d,b,5.82,1.221,w,f,f,d,a
e,9.59,f,e,b,f,d,b,4.83,1.905,w,t,f,d,a
e,10.81,f,e,b,f,d,b,5.0,2.169,w,t,f,d,a
e,8.29,f,e,b,f,d,b,4.93,1.823,w,t,f,d,a
e,11.1,f,e,b,f,d,b,5.04,2.073,w,t,f,d,a
e,5.98,f,d,b,f,d,b,5.71,1.28,w,f,f,m,w
e,6.47,s,s,b,f,d,b,5.15,1.103,w,f,f,m,w
e,8.38,f,e,b,f,d,b,5.28,2.018,w,t,f,d,a
e,11.69,f,e,b,f,d,b,5.27,2.22,w,t,f,d,a
e,9.48,f,e,b,f,d,b,4.87,2.028,w,t,f,d,a
e,5.21,x,d,b,f,d,b,5.46,1.214,w,f,f,g,a
e,9.16,f,e,b,f,d,b,4.96,1.987,w,t,f,d,a
e,10.16,f,e,b,f,d,b,4.67,1.898,w,t,f,d,a
e,8.54,f,e,b,f,d,b,4.83,2.065,w,t,f,d,a
e,11.46,f,e,b,f,d,b,5.11,2.001,w,t,f,d,a
e,7.95,f,e,b,f,d,b,4.47,1.9,w,t,f,d,a
e,11.67,f,e,b,f,d,b,5.03,1.995,w,t,f,d,a
e,9.39,f,e,b,f,d,b,4.57,1.997,w,t,f,d,a
e,10.76,f,e,b,f,d,b,5.22,1.878,w,t,f,d,a
e,9.57,f,e,b,f,d,b,4.81,1.981,w,t,f,d,a
e,9.34,f,e,b,f,d,b,4.92,1.944,w,t,f,d,a
e,5.9,s,d,b,f,d,b,5.51,1.187,w,f,f,m,a
e,11.17,f,e,b,f,d,b,4.9,2.04,w,t,f,d,a
e,10.1,f,e,b,f,d,b,4.93,1.934,w,t,f,d,a
e,8.51,f,e,b,f,d,b,4.69,1.716,w,t,f,d,a
e,12.03,f,e,b,f,d,b,5.21,2.364,w,t,f,d,a
e,6.62,x,s,b,f,d,b,6.7,1.186,w,f,f,g,w
e,5.86,s,s,b,f,d,b,5.82,1.153,w,f,f,d,w
e,12.13,f,e,b,f,d,b,4.89,2.148,w,t,f,d,a
e,11.84,f,e,b,f,d,b,4.85,1.887,w,t,f,d,a
e,8.22,f,e,b,f,d,b,5.51,2.173,w,t,f,d,a
e,9.19,f,e,b,f,d,b,4.66,1.733,w,t,f,d,a
e,8.31,f,e,b,f,d,b,4.83,1.944,w,t,f,d,a
e,11.71,f,e,b,f,d,b,5.37,2.172,w,t,f,d,a
e,8.22,f,e,b,f,d,b,4.81,2.061,w,t,f,d,a
e,7.83,f,s,b,f,d,b,6.82,1.324,w,f,f,g,a
e,9.95,f,e,b,f,d,b,4.84,1.763,w,t,f,d,a
e,6.15,x,s,b,f,d,b,5.29,1.124,w,f,f,g,a
e,6.77,f,d,b,f,d,b,6.34,1.325,w,f,f,d,w
e,11.07,f,e,b,f,d,b,5.39,2.025,w,t,f,d,a
e,7.57,s,s,b,f,d,b,6.22,1.242,w,f,f,m,a
e,7.04,f,s,b,f,d,b,6.37,1.257,w,f,f,d,w
e,9.88,f,e,b,f,d,b,4.91,1.937,w,t,f,d,a
e,10.23,f,e,b,f,d,b,5.32,1.902,w,t,f,d,a
e,8.98,f,d,b,f,d,b,5.77,1.398,w,f,f,d,a
e,9.78,f,e,b,f,d,b,4.98,1.946,w,t,f,d,a
e,8.28,f,e,b,f,d,b,4.88,2.001,w,t,f,d,a
e,8.99,f,e,b,f,d,b,5.06,2.029,w,t,f,d,a
e,8.87,f,e,b,f,d,b,4.86,2.043,w,t,f,d,a
e,10.87,f,e,b,f,d,b,5.18,2.172,w,t,f,d,a
e,10.42,f,e,b,f,d,b,5.34,1.993,w,t,f,d,a
e,9.46,f,e,b,f,d,b,5.36,1.813,w,t,f,d,a
e,9.29,f,e,b,f,d,b,4.71,1.939,w,t,f,d,a
e,10.77,f,e,b,f,d,b,4.57,1.842,w,t,f,d,a
e,10.93,f,e,b,f,d,b,5.11,2.17,w,t,f,d,a
e,8.98,f,e,b,f,d,b,4.27,1.822,w,t,f,d,a
e,9.48,f,e,b,f,d,b,4.91,2.081,w,t,f,d,a
e,3.62,x,d,b,f,d,b,5.43,1.191,w,f,f,g,w
e,5.07,f,d,b,f,d,b,6.28,1.164,w,f,f,m,a
e,9.86,f,e,b,f,d,b,4.89,1.998,w,t,f,d,a
e,8.11,f,e,b,f,d,b,4.71,1.973,w,t,f,d,a
e,8.85,f,e,b,f,d,b,4.62,1.776,w,t,f,d,a
e,6.95,f,e,b,f,d,b,4.58,2.002,w,t,f,d,a
e,10.3,f,e,b,f,d,b,5.25,2.179,w,t,f,d,a
e,7.99,f,e,b,f,d,b,4.16,1.739,w,t,f,d,a
e,4.87,x,d,b,f,d,b,5.26,1.003,w,f,f,d,w
e,7.64,f,e,b,f,d,b,4.84,1.732,w,t,f,d,a
e,5.55,s,d,b,f,d,b,5.94,1.225,w,f,f,d,w
e,10.4,f,e,b,f,d,b,5.07,2.061,w,t,f,d,a
e,8.24,f,d,b,f,d,b,6.33,1.17,w,f,f,g,w
e,9.01,f,e,b,f,d,b,5.13,1.925,w,t,f,d,a
e,10.34,f,e,b,f,d,b,5.47,2.246,w,t,f,d,a
e,7.22,s,d,b,f,d,b,6.14,1.273,w,f,f,m,a
e,6.99,s,s,b,f,d,b,6.26,1.269,w,f,f,d,a
e,11.0,f,e,b,f,d,b,4.77,1.949,w,t,f,d,a
e,11.99,f,e,b,f,d,b,5.02,2.237,w,t,f,d,a
e,7.44,f,s,b,f,d,b,5.94,1.223,w,f,f,d,w
e,10.72,f,e,b,f,d,b,5.28,2.148,w,t,f,d,a
e,10.59,f,e,b,f,d,b,4.77,2.105,w,t,f,d,a
e,11.06,f,e,b,f,d,b,5.44,2.33,w,t,f,d,a
e,9.59,f,e,b,f,d,b,4.73,2.049,w,t,f,d,a
e,10.91,f,e,b,f,d,b,4.92,2.084,w,t,f,d,a
p,6.67,s,d,e,t,d,b,6.24,0.65,e,f,f,d,a
p,5.5,s,d,e,t,d,b,6.59,0.594,n,f,f,d,u
p,6.21,s,d,e,t,d,b,7.39,0.664,n,f,f,d,a
p,5.17,s,d,e,t,d,b,5.38,0.528,n,f,f,d,a
p,4.59,s,d,e,t,d,b,5.44,0.588,e,f,f,d,a
p,3.37,s,d,e,t,d,b,5.34,0.572,n,f,f,d,a
p,6.54,s,d,e,t,d,b,7.17,0.592,e,f,f,d,a
p,5.89,s,d,e,t,d,b,5.77,0.582,n,f,f,d,u
p,5.08,s,d,e,t,d,b,6.59,0.604,n,f,f,d,a
p,4.62,s,d,e,t,d,b,5.68,0.587,n,f,f,d,u
p,5.29,s,d,e,t,d,b,6.14,0.596,e,f,f,d,u
p,5.61,s,d,e,t,d,b,4.97,0.565,n,f,f,d,u
p,6.61,s,d,e,t,d,b,6.09,0.594,e,f,f,d,a
p,5.71,s,d,e,t,d,b,6.58,0.665,n,f,f,d,a
p,6.16,s,d,e,t,d,b,6.2,0.618,n,f,f,d,a
p,6.58,s,d,e,t,d,b,6.26,0.676,e,f,f,d,u
p,4.52,s,d,e,t,d,b,4.83,0.518,e,f,f,d,a
p,5.73,s,d,e,t,d,b,5.54,0.533,e,f,f,d,u
p,7.08,s,d,e,t,d,b,7.48,0.74,e,f,f,d,u
p,5.45,s,d,e,t,d,b,5.74,0.646,n,f,f,d,u
p,6.36,s,d,e,t,d,b,5.45,0.531,e,f,f,d,a
p,7.33,s,d,e,t,d,b,6.52,0.622,n,f,f,d,a
p,5.78,s,d,e,t,d,b,6.25,0.693,e,f,f,d,a
p,5.99,s,d,e,t,d,b,6.16,0.622,e,f,f,d,a
p,6.14,s,d,e,t,d,b,6.9,0.685,n,f,f,d,a
p,6.29,s,d,e,t,d,b,7.01,0.752,n,f,f,d,a
p,4.09,s,d,e,t,d,b,5.46,0.508,n,f,f,d,a
p,6.07,s,d,e,t,d,b,6.8,0.653,n,f,f,d,a
p,5.78,s,d,e,t,d,b,7.05,0.685,e,f,f,d,a
p,4.6,s,d,e,t,d,b,5.79,0.559,n,f,f,d,u
p,6.3,s,d,e,t,d,b,6.78,0.662,n,f,f,d,u
p,5.93,s,d,e,t,d,b,5.74,0.573,e,f,f,d,u
p,4.43,s,d,e,t,d,b,5.18,0.551,e,f,f,d,a
p,5.69,s,d,e,t,d,b,6.21,0.645,n,f,f,d,u
p,5.17,s,d,e,t,d,b,6.19,0.541,e,f,f,d,u
p,4.62,s,d,e,t,d,b,4.97,0.484,e,f,f,d,a
p,5.8,s,d,e,t,d,b,6.19,0.576,n,f,f,d,a
p,5.63,s,d,e,t,d,b,6.22,0.663,n,f,f,d,u
p,5.43,s,d,e,t,d,b,5.99,0.554,n,f,f,d,u
p,6.41,s,d,e,t,d,b,6.37,0.589,e,f,f,d,a
p,5.16,s,d,e,t,d,b,7.04,0.636,n,f,f,d,u
p,5.67,s,d,e,t,d,b,6.61,0.607,e,f,f,d,a
p,4.82,s,d,e,t,d,b,6.08,0.514,n,f,f,d,u
p,4.83,s,d,e,t,d,b,6.6,0.648,e,f,f,d,u
p,4.47,s,d,e,t,d,b,5.42,0.51,e,f,f,d,u
p,6.07,s,d,e,t,d,b,6.35,0.578,n,f,f,d,u
p,6.66,s,d,e,t,d,b,6.45,0.618,e,f,f,d,u
p,4.13,s,d,e,t,d,b,5.69,0.683,n,f,f,d,u
p,5.8,s,d,e,t,d,b,6.09,0.612,e,f,f,d,a
p,5.52,s,d,e,t,d,b,6.81,0.67,n,f,f,d,a
p,5.31,s,d,e,t,d,b,5.5,0.528,e,f,f,d,a
p,6.5,s,d,e,t,d,b,6.82,0.624,n,f,f,d,a
p,4.89,s,d,e,t,d,b,4.84,0.512,n,f,f,d,u
p,6.12,s,d,e,t,d,b,5.95,0.623,e,f,f,d,a
p,5.1,s,d,e,t,d,b,5.76,0.487,e,f,f,d,a
p,5.33,s,d,e,t,d,b,5.33,0.519,e,f,f,d,u
p,3.82,s,d,e,t,d,b,4.58,0.489,e,f,f,d,u
p,6.13,s,d,e,t,d,b,7.02,0.682,e,f,f,d,a
p,4.47,s,d,e,t,d,b,6.48,0.604,e,f,f,d,a
p,5.74,s,d,e,t,d,b,6.15,0.566,e,f,f,d,a
p,5.61,s,d,e,t,d,b,5.28,0.55,e,f,f,d,u
p,5.77,s,d,e,t,d,b,6.49,0.66,n,f,f,d,u
p,6.05,s,d,e,t,d,b,5.93,0.629,n,f,f,d,u
p,8.68,x,t,k,t,d,b,3.88,1.899,r,f,f,d,u
p,14.14,x,t,k,t,d,b,5.51,2.646,n,f,f,l,u
p,15.54,f,t,k,t,d,b,5.46,2.808,g,f,f,d,u
p,14.67,s,t,k,t,d,b,4.92,2.749,g,f,f,d,u
p,13.72,f,t,k,t,d,b,4.95,2.427,g,f,f,l,u
p,13.29,s,t,k,t,d,b,4.9,2.575,g,f,f,g,a
p,13.01,x,t,k,t,d,b,4.29,2.296,r,f,f,d,a
p,12.52,x,t,k,t,d,b,4.78,2.248,r,f,f,d,a
p,9.59,s,t,k,t,d,b,4.56,2.412,g,f,f,g,a
p,11.29,x,t,k,t,d,b,5.48,2.763,g,f,f,l,u
p,18.04,s,t,k,t,d,b,4.97,2.697,g,f,f,g,a
p,15.18,s,t,k,t,d,b,5.54,2.643,g,f,f,d,u
p,14.72,s,t,k,t,d,b,5.17,2.498,r,f,f,l,a
p,13.08,s,t,k,t,d,b,5.18,2.473,g,f,f,d,u
p,13.74,x,t,k,t,d,b,4.94,2.579,n,f,f,d,a
p,11.67,x,t,k,t,d,b,4.68,2.648,g,f,f,d,u
p,20.91,f,t,k,t,d,b,5.35,2.76,r,f,f,d,u
p,14.78,s,t,k,t,d,b,5.07,2.416,r,f,f,l,a
